Left Inverter Address Claim Timestamp (ms),4519.572
Right Inverter Address Claim Timestamp (ms),3699.541
Left Inverter Invalid to Valid Timestamp (ms),5683.565
Left Inverter Invalid to Valid Timestamp (ms),5803.58

Time Stamp (ms),Left Motor Speed,Right Motor Speed,Left Motor Torque,Right Motor Torque,Left Motor Speed Estimate,Right Motor Speed Estimate
178.754,16767.5,16767.5,1002.1201171875,1002.1201171875,2024.5,-2025.0
183.754,16767.5,16767.5,1002.1201171875,1002.1201171875,2016.0,-2016.5
188.754,16767.5,16767.5,1002.1201171875,1002.1201171875,2008.0,-2008.5
193.754,16767.5,16767.5,1002.1201171875,1002.1201171875,2000.5,-2000.5
198.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1992.5,-1993.0
203.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1985.5,-1986.0
208.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1978.5,-1979.0
213.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1971.5,-1972.0
218.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1964.5,-1965.0
223.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1958.5,-1959.0
228.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1952.0,-1952.5
233.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1946.0,-1946.5
238.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1940.0,-1940.5
243.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1934.5,-1935.0
248.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1929.0,-1929.5
253.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1923.5,-1924.0
258.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1918.5,-1919.0
263.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1913.5,-1914.0
268.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1908.5,-1909.0
273.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1903.5,-1904.0
278.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1899.0,-1899.5
283.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1894.5,-1895.0
288.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1890.5,-1891.0
293.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1886.5,-1886.5
298.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1882.0,-1882.5
303.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1878.5,-1879.0
308.754,16767.5,16767.5,1002.1201171875,1002.1201171875,1874.5,-1875.0
