Left Inverter Address Claim Timestamp (ms),16777215
Right Inverter Address Claim Timestamp (ms),65535
Left Inverter Invalid to Valid Timestamp (ms),0
Left Inverter Invalid to Valid Timestamp (ms),0

Time Stamp (ms),Left Motor Speed,Right Motor Speed,Left Motor Torque,Right Motor Torque,Left Motor Speed Estimate,Right Motor Speed Estimate
553.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1782.0,-1782.5
558.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1781.0,-1781.5
563.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1780.5,-1781.0
568.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1779.5,-1780.0
573.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1779.0,-1779.5
578.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1778.0,-1778.5
583.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1777.5,-1778.0
588.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1777.0,-1777.5
593.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1776.0,-1776.5
598.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1775.5,-1776.0
603.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1775.0,-1775.5
608.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1774.5,-1775.0
613.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1774.0,-1774.5
618.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1773.0,-1773.5
623.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1772.5,-1773.0
628.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1772.0,-1772.5
633.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1771.5,-1772.0
638.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1771.0,-1771.5
643.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1770.5,-1771.0
648.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1770.0,-1770.5
653.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1769.5,-1770.0
658.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1769.5,-1770.0
663.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1769.0,-1769.5
668.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1768.5,-1769.0
673.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1768.0,-1768.5
678.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1767.5,-1768.0
683.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1767.5,-1768.0
688.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1767.0,-1767.5
693.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1766.5,-1767.0
698.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1766.5,-1767.0
703.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1766.0,-1766.5
708.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1765.5,-1766.0
713.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1765.5,-1766.0
718.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1765.0,-1765.5
723.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1764.5,-1765.0
728.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1764.5,-1765.0
733.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1764.0,-1764.5
738.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1764.0,-1764.5
743.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1763.5,-1764.0
748.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1763.5,-1764.0
753.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1763.0,-1763.5
758.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1763.0,-1763.5
763.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1762.5,-1763.0
768.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1762.5,-1763.0
773.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1762.5,-1763.0
778.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1762.0,-1762.5
783.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1762.0,-1762.5
788.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1761.5,-1762.0
793.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1761.5,-1762.0
798.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1761.5,-1762.0
803.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1761.0,-1761.5
808.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1761.0,-1761.5
813.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1761.0,-1761.5
818.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1760.5,-1761.0
823.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1760.5,-1761.0
828.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1760.5,-1761.0
833.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1760.0,-1760.5
838.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1760.0,-1760.5
843.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1760.0,-1760.5
848.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1760.0,-1760.5
853.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1759.5,-1760.0
858.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1759.5,-1760.0
863.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1759.5,-1760.0
868.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1759.5,-1760.0
873.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1759.0,-1759.5
878.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1759.0,-1759.5
883.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1759.0,-1759.5
888.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1759.0,-1759.5
893.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1759.0,-1759.5
898.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1758.5,-1759.0
903.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1758.5,-1759.0
908.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1758.5,-1759.0
913.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1758.5,-1759.0
918.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1758.5,-1759.0
923.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1758.5,-1758.5
928.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1758.0,-1758.5
933.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1758.0,-1758.5
938.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1758.0,-1758.5
943.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1758.0,-1758.5
948.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1758.0,-1758.5
953.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1758.0,-1758.5
958.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1758.0,-1758.0
963.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1757.5,-1758.0
968.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1757.5,-1758.0
973.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1757.5,-1758.0
978.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1757.5,-1758.0
983.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1757.5,-1758.0
988.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1757.5,-1758.0
993.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1757.5,-1758.0
998.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1757.5,-1758.0
1003.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1757.0,-1757.5
1008.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1757.0,-1757.5
1013.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1757.0,-1757.5
1018.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1757.0,-1757.5
1023.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1757.0,-1757.5
1028.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1757.0,-1757.5
1033.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1757.0,-1757.5
1038.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1757.0,-1757.5
1043.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1757.0,-1757.5
1048.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1757.0,-1757.5
1053.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1757.0,-1757.5
1058.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1757.0,-1757.0
1063.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.5,-1757.0
1068.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.5,-1757.0
1073.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.5,-1757.0
1078.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.5,-1757.0
1083.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.5,-1757.0
1088.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.5,-1757.0
1093.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.5,-1757.0
1098.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.5,-1757.0
1103.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.5,-1757.0
1108.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.5,-1757.0
1113.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.5,-1757.0
1118.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.5,-1757.0
1123.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.5,-1757.0
1128.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.5,-1757.0
1133.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.5,-1757.0
1138.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.5,-1757.0
1143.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.5,-1757.0
1148.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.5,-1757.0
1153.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.5,-1756.5
1158.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.5,-1756.5
1163.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1168.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1173.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1178.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1183.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1188.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1193.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1198.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1203.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1208.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1213.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1218.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1223.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1228.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1233.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1238.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1243.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1248.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1253.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1258.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1263.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1268.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1273.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1278.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1283.967,16767.5,16767.5,1002.1201171875,1002.1201171875,1756.0,-1756.5
1288.967,16767.5,0.0,1002.1201171875,0.0,1756.0,-1756.5
1293.967,16767.5,0.0,1002.1201171875,0.0,1756.0,-1756.5
1298.967,16767.5,0.0,1002.1201171875,0.0,1687.5,-733.0
1303.967,16767.5,0.0,1002.1201171875,0.0,1653.0,-193.0
1308.967,16767.5,0.0,1002.1201171875,0.0,1636.5,88.5
1313.967,16767.5,0.0,1002.1201171875,0.0,1629.5,233.0
1318.967,16767.5,0.0,1002.1201171875,0.0,1628.0,304.5
1323.967,16767.5,0.0,1002.1201171875,0.0,1629.0,337.0
1328.967,16767.5,0.0,1002.1201171875,0.0,1631.0,349.0
1333.967,16767.5,0.0,1002.1201171875,0.0,1634.0,350.0
1338.967,16767.5,0.0,1002.1201171875,0.0,1637.5,345.5
1343.967,16767.5,0.0,1002.1201171875,0.0,1641.0,338.5
1348.967,16767.5,0.0,1002.1201171875,0.0,1644.5,329.5
1353.967,16767.5,0.0,1002.1201171875,0.0,1647.5,320.5
1358.967,16767.5,0.0,1002.1201171875,0.0,1651.0,311.0
1363.967,16767.5,0.0,1002.1201171875,0.0,1654.0,301.5
1368.967,16767.5,0.0,1002.1201171875,0.0,1657.5,292.5
1373.967,16767.5,0.0,1002.1201171875,0.0,1660.5,283.5
1378.967,16767.5,0.0,1002.1201171875,0.0,1663.5,275.0
1383.967,16767.5,0.0,1002.1201171875,0.0,1666.0,266.5
1388.967,16767.5,0.0,1002.1201171875,0.0,1669.0,258.0
1393.967,16767.5,0.0,1002.1201171875,0.0,1671.5,250.0
1398.967,16767.5,0.0,1002.1201171875,0.0,1674.0,242.5
1403.967,16767.5,0.0,1002.1201171875,0.0,1676.5,235.0
1408.967,16767.5,0.0,1002.1201171875,0.0,1679.0,227.5
1413.967,16767.5,0.0,1002.1201171875,0.0,1681.5,220.5
1418.967,16767.5,0.0,1002.1201171875,0.0,1684.0,214.0
1423.967,16767.5,0.0,1002.1201171875,0.0,1686.0,207.0
1428.967,16767.5,0.0,1002.1201171875,0.0,1688.0,201.0
1433.967,16767.5,0.0,1002.1201171875,0.0,1690.5,194.5
1438.967,16767.5,0.0,1002.1201171875,0.0,1692.5,188.5
1443.967,16767.5,0.0,1002.1201171875,0.0,1694.0,183.0
1448.967,16767.5,0.0,1002.1201171875,0.0,1696.0,177.0
1453.967,16767.5,0.0,1002.1201171875,0.0,1698.0,171.5
1458.967,16767.5,0.0,1002.1201171875,0.0,1700.0,166.5
1463.967,16767.5,0.0,1002.1201171875,0.0,1701.5,161.0
1468.967,16767.5,0.0,1002.1201171875,0.0,1703.0,156.0
1473.967,16767.5,0.0,1002.1201171875,0.0,1705.0,151.5
1478.967,16767.5,0.0,1002.1201171875,0.0,1706.5,146.5
1483.967,16767.5,0.0,1002.1201171875,0.0,1708.0,142.0
1488.967,16767.5,0.0,1002.1201171875,0.0,1709.5,138.0
1493.967,16767.5,0.0,1002.1201171875,0.0,1711.0,133.5
1498.967,16767.5,0.0,1002.1201171875,0.0,1712.0,129.5
1503.967,16767.5,0.0,1002.1201171875,0.0,1713.5,125.5
1508.967,16767.5,0.0,1002.1201171875,0.0,1715.0,121.5
1513.967,16767.5,0.0,1002.1201171875,0.0,1716.0,117.5
1518.967,16767.5,0.0,1002.1201171875,0.0,1717.5,114.0
1523.967,16767.5,0.0,1002.1201171875,0.0,1718.5,110.5
1528.967,16767.5,0.0,1002.1201171875,0.0,1719.5,107.0
1533.967,16767.5,0.0,1002.1201171875,0.0,1720.5,104.0
1538.967,16767.5,0.0,1002.1201171875,0.0,1722.0,100.5
1543.967,16767.5,0.0,1002.1201171875,0.0,1723.0,97.5
1548.967,16767.5,0.0,1002.1201171875,0.0,1724.0,94.5
1553.967,16767.5,0.0,1002.1201171875,0.0,1725.0,91.5
1558.967,16767.5,0.0,1002.1201171875,0.0,1726.0,88.5
1563.967,16767.5,0.0,1002.1201171875,0.0,1726.5,86.0
1568.967,16767.5,0.0,1002.1201171875,0.0,1727.5,83.5
1573.967,16767.5,0.0,1002.1201171875,0.0,1728.5,80.5
1578.967,16767.5,0.0,1002.1201171875,0.0,1729.5,78.0
1583.967,16767.5,0.0,1002.1201171875,0.0,1730.0,76.0
1588.967,16767.5,0.0,1002.1201171875,0.0,1731.0,73.5
1593.967,16767.5,0.0,1002.1201171875,0.0,1731.5,71.0
1598.967,16767.5,0.0,1002.1201171875,0.0,1732.5,69.0
1603.967,16767.5,0.0,1002.1201171875,0.0,1733.0,67.0
1608.967,0.0,0.0,0.0,0.0,1734.0,65.0
1613.967,0.0,0.0,0.0,0.0,1734.5,63.0
1618.967,0.0,0.0,0.0,0.0,711.5,129.5
1623.967,0.0,0.0,0.0,0.0,172.5,162.0
1628.967,0.0,0.0,0.0,0.0,-108.5,176.5
1633.967,0.0,0.0,0.0,0.0,-252.5,181.5
1638.967,0.0,0.0,0.0,0.0,-323.0,181.5
1643.967,0.0,0.0,0.0,0.0,-355.0,179.0
1648.967,0.0,0.0,0.0,0.0,-366.5,175.0
1653.967,0.0,0.0,0.0,0.0,-367.0,170.5
1658.967,0.0,0.0,0.0,0.0,-362.0,165.5
1663.967,0.0,0.0,0.0,0.0,-354.5,160.5
1668.967,0.0,0.0,0.0,0.0,-345.0,156.0
1673.967,0.0,0.0,0.0,0.0,-335.5,151.0
1678.967,0.0,0.0,0.0,0.0,-325.5,146.5
1683.967,0.0,0.0,0.0,0.0,-316.0,142.0
1688.967,0.0,0.0,0.0,0.0,-306.5,137.5
1693.967,0.0,0.0,0.0,0.0,-297.0,133.5
1698.967,0.0,0.0,0.0,0.0,-288.0,129.0
1703.967,0.0,0.0,0.0,0.0,-279.0,125.5
1708.967,0.0,0.0,0.0,0.0,-270.5,121.5
1713.967,0.0,0.0,0.0,0.0,-262.0,117.5
1718.967,0.0,0.0,0.0,0.0,-254.0,114.0
1723.967,0.0,0.0,0.0,0.0,-246.0,110.5
1728.967,0.0,0.0,0.0,0.0,-238.5,107.0
1733.967,0.0,0.0,0.0,0.0,-231.0,103.5
1738.967,0.0,0.0,0.0,0.0,-224.0,100.5
1743.967,0.0,0.0,0.0,0.0,-217.0,97.5
1748.967,0.0,0.0,0.0,0.0,-210.5,94.5
1753.967,0.0,0.0,0.0,0.0,-204.0,91.5
1758.967,0.0,0.0,0.0,0.0,-197.5,88.5
1763.967,0.0,0.0,0.0,0.0,-191.5,86.0
1768.967,0.0,0.0,0.0,0.0,-185.5,83.0
1773.967,0.0,0.0,0.0,0.0,-180.0,80.5
1778.967,0.0,0.0,0.0,0.0,-174.5,78.0
